ANNEEDEPLANTATION,ANNEEREALISATIONDIAGNOSTIC,ANNEETRAVAUXPRECONISESDIAG,CODE_PARENT,DIAMETREARBREAUNMETRE,ESPECE,FREQUENTATIONCIBLE,GENRE_BOTA,NOTEDIAGNOSTIC,PRIORITEDERENOUVELLEMENT,STADEDEVELOPPEMENTDIAG,TRAITEMENTCHENILLES,TRAVAUXPRECONISESDIAG,TROTTOIR,VARIETE,VIGUEUR,DEFAUT,INTITULEPROTECTIONPLU_L 1231,INTITULEPROTECTIONPLU_L 1231.7,INTITULEPROTECTIONPLU_ebc,INTITULEPROTECTIONPLU_valeur manquante,RAISONDEPLANTATION_Nouveau,RAISONDEPLANTATION_Remplacement,RAISONDEPLANTATION_valeur manquante,remarquesclusterisées,SOUS_CATEGORIE_DESC_Arbre de voirie,SOUS_CATEGORIE_DESC_Arbre denceintes fermées,cluster,SOUS_CATEGORIE_DESC_Arbre despaces ouverts,SOUS_CATEGORIE_DESC_Bois semi naturel,TYPEIMPLANTATIONPLU_Alignement,TYPEIMPLANTATIONPLU_Groupé,TYPEIMPLANTATIONPLU_Isolé,TYPEIMPLANTATIONPLU_Périmètre,TYPEIMPLANTATIONPLU_valeur manquante
2015,2015.0,2020.0,535,2,28,2,85,1,4,1,0,3,1,89,4.0,0,False,False,False,True,True,False,False,0,True,False,86,False,False,False,False,False,False,True
2004,2015.0,2018.0,53,2,217,2,89,2,3,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,345,True,False,False,False,False,False,True
2004,2014.0,2016.0,33,6,133,3,73,1,3,2,2,9,0,4,3.0,1,False,False,False,True,False,False,True,3,False,False,156,True,False,False,False,False,False,True
2004,2014.0,2014.0,1015,6,217,2,77,3,2,2,0,3,0,89,3.0,1,False,False,False,True,False,False,True,0,True,False,141,False,False,False,False,False,False,True
2009,2014.0,2017.0,324,4,42,3,86,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,314,False,False,False,False,False,False,True
2004,2013.0,2018.0,939,6,14,3,14,1,4,2,3,8,0,35,4.0,0,False,False,False,True,False,False,True,0,False,False,127,True,False,False,False,False,False,True
2008,2014.0,2015.0,171,2,99,3,52,2,3,1,0,12,0,89,3.0,0,False,False,False,True,False,False,True,3,False,False,189,True,False,False,False,False,False,True
2015,2015.0,2020.0,440,2,186,2,105,1,4,1,0,3,0,89,4.0,0,False,False,False,True,True,False,False,0,True,False,210,False,False,False,False,False,False,True
2004,2014.0,2014.0,303,4,1,3,75,1,4,2,0,12,1,89,3.0,0,False,False,False,True,False,False,True,17,True,False,349,False,False,False,False,False,False,True
2004,2014.0,2015.0,185,6,197,3,55,1,3,2,0,9,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,171,True,False,False,False,False,False,True
2004,2014.0,2014.0,666,4,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,164,False,False,False,False,False,False,True
2004,2014.0,2020.0,534,2,215,3,56,1,4,2,0,11,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,189,True,False,False,False,False,False,True
2004,2015.0,2016.0,26,2,201,3,73,1,4,2,2,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,75,False,False,False,False,False,False,True
2004,2013.0,2017.0,606,5,133,3,77,1,3,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,5,True,False,360,False,False,False,False,False,False,True
2004,2013.0,2017.0,403,4,133,2,73,1,4,2,3,15,0,4,4.0,0,False,False,False,True,False,False,True,0,False,False,65,True,False,False,False,False,False,True
2004,2015.0,2020.0,1088,1,197,3,55,2,3,1,0,12,1,89,3.0,1,False,False,False,True,False,False,True,3,True,False,213,False,False,False,False,False,False,True
2004,2015.0,2017.0,697,5,113,3,19,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,3,False,True,289,False,False,False,False,False,False,True
2004,2013.0,2017.0,585,8,1,3,75,1,4,2,0,15,0,89,4.0,1,False,False,False,True,False,False,True,0,True,False,218,False,False,False,False,False,False,True
2004,2013.0,2017.0,143,4,1,3,75,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,318,False,False,False,False,False,False,True
2004,2015.0,2018.0,921,2,210,3,43,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,334,True,False,False,False,False,False,True
2004,2015.0,2017.0,659,2,216,3,8,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,False,False,56,True,False,False,False,False,False,True
2004,2013.0,2016.0,868,4,14,2,14,1,4,2,2,11,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,176,True,False,False,False,False,False,True
2009,2015.0,2017.0,789,2,181,3,1,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,87,False,False,False,False,False,False,True
2004,2015.0,2018.0,1073,2,165,3,88,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,37,True,False,False,False,False,False,True
2004,2015.0,2018.0,394,6,161,3,103,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,62,False,False,306,True,False,False,False,False,False,True
2004,2014.0,2014.0,352,7,1,2,75,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,13,True,False,False,False,False,False,True
2009,2013.0,2017.0,41,2,1,3,75,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,196,False,False,False,False,False,False,True
2004,2015.0,2017.0,149,6,176,2,77,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,334,True,False,False,False,False,False,True
2014,2014.0,2019.0,907,2,217,2,1,1,4,1,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,99,True,False,False,False,False,False,True
2004,2015.0,2017.0,507,2,220,3,8,1,4,2,0,15,0,89,3.0,0,False,False,False,True,False,False,True,0,False,False,109,True,False,False,False,False,False,True
2004,2014.0,2017.0,15,3,181,3,1,1,4,2,0,15,1,87,4.0,0,False,False,False,True,False,False,True,6,True,False,362,False,False,False,False,False,False,True
2006,2014.0,2014.0,596,2,201,3,73,1,4,1,3,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,265,False,False,False,False,False,False,True
2004,2015.0,2017.0,667,2,28,3,85,1,4,1,0,12,1,15,4.0,0,False,False,False,True,False,False,True,125,True,False,350,False,False,False,False,False,False,True
2004,2013.0,2017.0,908,6,1,3,75,1,4,2,0,15,1,89,4.0,1,False,False,False,True,False,False,True,3,True,False,188,False,False,False,False,False,False,True
2004,2013.0,2016.0,59,4,159,3,1,1,4,2,0,8,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,371,False,False,False,False,False,False,True
2004,2014.0,2015.0,263,6,1,3,75,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,247,False,False,False,False,False,False,True
2004,2014.0,2014.0,853,3,159,3,1,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,62,True,False,395,False,False,False,False,False,False,True
2004,2014.0,2014.0,3,6,45,2,89,2,3,2,0,3,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,141,True,False,False,False,False,False,True
2004,2015.0,2017.0,813,3,201,2,73,1,4,2,3,8,0,89,3.0,0,False,False,False,True,False,False,True,13,False,False,73,True,False,False,False,False,False,True
2009,2015.0,2017.0,697,2,113,3,19,1,4,1,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,8,False,False,False,False,False,False,True
2004,2015.0,2017.0,262,4,217,2,73,1,4,2,2,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,288,True,False,False,False,False,False,True
2004,2013.0,2014.0,98,4,210,3,43,1,4,2,0,9,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,13,False,False,False,False,False,False,True
2004,2013.0,2017.0,890,4,133,1,73,1,4,2,3,15,0,4,4.0,0,False,False,False,True,False,False,True,0,False,False,34,True,False,False,False,False,False,True
2005,2015.0,2017.0,1074,2,187,2,79,1,4,1,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,246,True,False,False,False,False,False,True
2009,2015.0,2020.0,1050,1,197,3,55,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,346,False,False,False,False,False,False,True
2004,2014.0,2015.0,172,3,88,3,59,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,265,False,False,False,False,False,False,True
2004,2015.0,2017.0,667,2,28,3,85,1,4,1,0,12,1,15,4.0,1,False,False,False,True,False,False,True,3,True,False,246,False,False,False,False,False,False,True
2004,2014.0,2015.0,33,6,162,3,102,1,3,2,0,9,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,156,True,False,False,False,False,False,True
2004,2013.0,2017.0,650,5,1,3,75,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,147,False,False,False,False,False,False,True
2004,2014.0,2017.0,1138,3,197,3,55,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,3,True,False,338,False,False,False,False,False,False,True
2004,2015.0,2017.0,883,1,21,3,11,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,364,True,False,False,False,False,False,True
2004,2014.0,2014.0,388,5,159,2,1,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,263,False,False,False,False,False,False,True
2004,2013.0,2017.0,1024,5,159,3,1,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,114,True,False,False,False,False,False,True
2004,2015.0,2017.0,883,1,21,3,11,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,364,True,False,False,False,False,False,True
2004,2013.0,2017.0,285,3,1,3,75,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,85,False,False,False,False,False,False,True
2004,2014.0,2014.0,952,3,6,3,103,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,293,False,False,False,False,False,False,True
2004,2014.0,2014.0,915,3,188,3,18,4,1,2,3,0,0,89,,1,False,False,False,True,False,False,True,62,True,False,385,False,False,False,False,False,False,True
2004,2013.0,2017.0,1052,5,94,3,2,1,4,2,0,15,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,223,True,False,False,False,False,False,True
2004,2015.0,2017.0,1105,9,1,3,75,4,1,3,0,3,1,89,,1,False,True,False,False,False,False,True,0,True,False,357,False,False,True,False,False,False,False
2004,2011.0,2018.0,1058,3,201,2,73,1,4,2,3,12,0,4,4.0,0,False,False,False,True,False,False,True,0,False,False,279,True,False,False,False,False,False,True
2004,2013.0,2017.0,984,6,1,3,75,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,239,False,False,False,False,False,False,True
2004,2013.0,2016.0,213,5,30,2,1,2,3,2,0,11,0,89,4.0,1,False,False,False,True,False,False,True,192,False,False,358,True,False,False,False,False,False,True
2004,2013.0,2017.0,212,6,166,3,1,1,4,2,0,15,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,233,True,False,False,False,False,False,True
2004,2015.0,2020.0,486,4,215,3,56,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,160,False,False,False,False,False,False,True
2004,2015.0,2016.0,635,3,165,3,88,4,1,3,0,0,1,89,,1,False,False,False,True,False,False,True,0,True,False,346,False,False,False,False,False,False,True
2004,2015.0,2017.0,1068,3,21,2,11,1,4,2,0,8,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,14,True,False,False,False,False,False,True
2004,2015.0,2018.0,105,2,33,3,1,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,353,False,False,False,False,False,False,True
2014,2014.0,2020.0,537,2,160,2,75,1,4,1,0,3,1,84,4.0,0,False,False,False,True,False,False,True,0,True,False,280,False,False,False,False,False,False,True
2004,2014.0,2015.0,1118,7,1,3,75,1,3,2,0,1,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,171,True,False,False,False,False,False,True
2004,2014.0,2014.0,436,5,1,3,75,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,286,False,False,False,False,False,False,True
2004,2013.0,2017.0,701,2,33,3,1,1,4,2,0,15,0,76,4.0,0,False,False,False,True,False,False,True,3,True,False,143,False,False,False,False,False,False,True
2004,2013.0,2017.0,799,8,1,3,75,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,94,False,False,False,False,False,False,True
2004,2015.0,2020.0,726,2,21,2,11,2,4,1,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,282,True,False,False,False,False,False,True
2004,2014.0,2017.0,111,2,165,3,88,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,248,False,False,False,False,False,False,True
2004,2014.0,2015.0,69,4,181,3,1,1,3,2,0,9,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,284,True,False,False,False,False,False,True
2004,2013.0,2017.0,50,6,133,3,77,1,3,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,5,True,False,70,False,False,False,False,False,False,True
2004,2015.0,2016.0,644,17,176,2,77,4,4,3,0,3,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,308,True,False,False,False,False,False,True
2004,2015.0,2018.0,728,4,187,3,79,1,4,2,0,3,0,89,4.0,1,False,False,False,True,False,False,True,0,False,True,264,False,False,False,False,False,False,True
2004,2015.0,2017.0,659,2,216,3,8,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,False,False,56,True,False,False,False,False,False,True
2004,2014.0,2015.0,327,6,165,2,88,3,2,2,0,9,0,89,3.0,1,False,False,False,True,False,False,True,3,False,False,382,True,False,False,False,False,False,True
2004,2015.0,2017.0,1133,3,159,2,1,3,1,2,0,15,0,89,,1,False,False,False,True,False,False,True,3,False,False,250,True,False,False,False,False,False,True
2004,2015.0,2016.0,498,5,206,3,103,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,212,False,False,False,False,False,False,True
2004,2015.0,2017.0,356,5,166,3,1,2,4,2,0,15,0,3,4.0,1,False,False,False,True,False,False,True,65,False,False,107,True,False,False,False,False,False,True
2005,2014.0,2014.0,682,4,217,2,41,1,4,2,0,3,0,31,4.0,0,False,False,False,True,False,False,True,0,True,False,384,False,False,False,False,False,False,True
2004,2015.0,2016.0,176,7,1,3,75,3,3,3,0,13,1,89,3.0,1,False,True,False,False,False,False,True,197,True,False,54,False,False,True,False,False,False,False
2004,2014.0,2014.0,396,6,133,3,77,2,3,3,0,9,0,45,3.0,1,False,False,False,True,False,False,True,0,False,False,302,True,False,False,False,False,False,True
2004,2015.0,2018.0,992,2,18,3,79,1,4,2,0,12,1,65,4.0,0,True,False,False,False,False,False,True,3,True,False,129,False,False,True,False,False,False,False
2004,2013.0,2018.0,153,5,14,1,14,1,4,2,2,11,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,225,True,False,False,False,False,False,True
2004,2015.0,2016.0,247,5,217,3,1,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,195,False,False,False,False,False,False,True
2004,2015.0,2017.0,26,3,3,3,8,1,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,True,False,109,False,False,False,False,False,False,True
2004,2015.0,2017.0,53,7,176,2,77,1,4,2,0,15,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,240,True,False,False,False,False,False,True
2004,2014.0,2014.0,694,4,52,3,103,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,44,False,False,False,False,False,False,True
2014,2014.0,2019.0,721,2,38,2,66,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,228,False,False,False,False,False,False,True
2004,2015.0,2017.0,1038,2,3,2,8,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,False,False,4,True,False,False,False,False,False,True
2004,2015.0,2017.0,1136,8,217,2,104,3,3,3,0,13,0,89,3.0,1,False,False,False,True,False,False,True,3,False,False,217,True,False,False,False,False,False,True
2004,2014.0,2017.0,290,3,1,3,75,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,328,False,False,False,False,False,False,True
2004,2014.0,2014.0,78,5,1,3,75,1,4,2,0,10,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,380,False,False,False,False,False,False,True
2004,2015.0,2017.0,371,3,217,3,1,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,352,False,False,False,False,False,False,True
2013,2013.0,2019.0,795,2,39,2,86,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,61,False,False,False,False,False,False,True
2008,2013.0,2016.0,510,2,6,3,41,1,4,1,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,218,False,False,False,False,False,False,True
2004,2014.0,2014.0,444,7,1,3,75,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,305,False,False,False,False,False,False,True
2004,2013.0,2015.0,165,2,52,3,103,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,44,False,False,False,False,False,False,True
2004,2015.0,2018.0,507,3,220,3,8,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,109,True,False,False,False,False,False,True
2004,2013.0,2017.0,1024,5,133,3,73,1,4,2,3,15,0,4,4.0,0,False,False,False,True,False,False,True,0,False,False,157,True,False,False,False,False,False,True
2004,2015.0,2018.0,506,2,48,3,25,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,207,False,False,False,False,False,False,True
2004,2014.0,2014.0,964,8,1,3,75,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,274,False,False,False,False,False,False,True
2004,2014.0,2014.0,1030,5,71,3,41,1,3,2,0,9,0,89,3.0,1,False,False,False,True,False,False,True,3,False,False,6,True,False,False,False,False,False,True
2004,2014.0,2017.0,111,3,1,3,75,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,248,False,False,False,False,False,False,True
2004,2015.0,2017.0,653,7,1,3,75,2,3,2,0,12,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,16,True,False,False,False,False,False,True
2014,2014.0,2020.0,762,2,215,2,56,1,4,1,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,227,False,False,False,False,False,False,True
2004,2013.0,2018.0,373,2,141,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,80,False,False,False,False,False,False,True
2004,2013.0,2017.0,1014,6,1,3,75,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,139,False,False,False,False,False,False,True
2004,2014.0,2017.0,479,3,88,3,59,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,189,False,False,False,False,False,False,True
2004,2015.0,2018.0,560,4,217,2,1,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,False,False,230,True,False,False,False,False,False,True
2004,2015.0,2016.0,350,6,1,3,75,1,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,True,False,164,False,False,False,False,False,False,True
2004,2015.0,2017.0,733,8,176,2,77,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,51,True,False,False,False,False,False,True
2004,2013.0,2017.0,143,4,1,3,75,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,64,False,False,False,False,False,False,True
2004,2015.0,2018.0,53,2,159,2,1,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,345,True,False,False,False,False,False,True
2004,2015.0,2020.0,162,4,133,1,73,1,4,2,3,3,0,4,4.0,1,False,False,False,True,False,False,True,0,False,False,257,True,False,False,False,False,False,True
2004,2015.0,2018.0,862,2,155,3,67,2,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,76,True,False,False,False,False,False,True
2004,2015.0,2017.0,601,2,187,3,79,2,3,2,0,15,1,89,3.0,1,False,False,False,True,False,False,True,0,True,False,230,False,False,False,False,False,False,True
2004,2014.0,2017.0,290,2,151,3,8,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,33,True,False,328,False,False,False,False,False,False,True
2004,2013.0,2018.0,40,2,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,80,False,False,False,False,False,False,True
2004,2014.0,2014.0,111,7,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,248,False,False,False,False,False,False,True
2007,2013.0,2017.0,487,3,197,3,55,1,3,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,364,False,False,False,False,False,False,True
2004,2015.0,2017.0,307,5,94,3,2,2,3,2,0,12,1,89,4.0,1,False,False,False,True,False,False,True,0,True,False,122,False,False,False,False,False,False,True
